iteration,objective_evaluations,current_length,best_length,candidate_length,delta,temperature,accepted,accepted_worse
5638,5638,22026.187031047222,21935.74880838618,22977.738853348343,951.5518223011203,59.6533566282968,False,False
5639,5639,22026.187031047222,21935.74880838618,23173.261268813232,1147.0742377660094,59.623529949982654,False,False
5640,5640,22026.187031047222,21935.74880838618,22841.44081419944,815.2537831522172,59.593718185007674,False,False
5641,5641,22034.209939836972,21935.74880838618,22034.209939836972,8.022908789751,59.56392132591517,True,True
5642,5642,22034.209939836972,21935.74880838618,23457.163318690105,1422.9533788531335,59.534139365252216,False,False
5643,5643,22034.209939836972,21935.74880838618,22737.853825402686,703.6438855657146,59.504372295569596,False,False
5644,5644,22034.209939836972,21935.74880838618,23094.578076041842,1060.3681362048696,59.474620109421814,False,False
5645,5645,22034.209939836972,21935.74880838618,22085.963446049893,51.753506212921366,59.44488279936711,False,False
5646,5646,22034.209939836972,21935.74880838618,22465.3510629667,431.1411231297277,59.41516035796742,False,False
5647,5647,22034.209939836972,21935.74880838618,22465.1143884883,430.9044486513268,59.385452777788444,False,False
5648,5648,22034.209939836972,21935.74880838618,22975.040193230365,940.8302533933943,59.35576005139955,False,False
5649,5649,22034.209939836972,21935.74880838618,22774.21302235502,740.0030825180488,59.326082171373855,False,False
5650,5650,22034.209939836972,21935.74880838618,23034.87091210661,1000.6609722696386,59.29641913028817,False,False
5651,5651,22034.209939836972,21935.74880838618,22402.556059677427,368.34611984045375,59.266770920723026,False,False
5652,5652,22034.209939836972,21935.74880838618,22244.434679452137,210.2247396151665,59.23713753526267,False,False
5653,5653,22027.87116915178,21935.74880838618,22027.87116915178,-6.33877068519331,59.207518966495044,True,False
5654,5654,22027.87116915178,21935.74880838618,22334.944960887675,307.0737917358973,59.1779152070118,False,False
5655,5655,22027.87116915178,21935.74880838618,23063.410910169478,1035.539741017698,59.1483262494083,False,False
5656,5656,22027.87116915178,21935.74880838618,22312.31413689469,284.4429677429111,59.11875208628359,False,False
5657,5657,22027.87116915178,21935.74880838618,22857.64231711532,829.7711479635395,59.089192710240454,False,False
5658,5658,22027.87116915178,21935.74880838618,22197.166442033613,169.29527288183291,59.059648113885345,False,False
5659,5659,22027.87116915178,21935.74880838618,22105.002098514862,77.13092936308232,59.0301182898284,False,False
5660,5660,22027.87116915178,21935.74880838618,22759.28230988724,731.41114073546,59.000603230683495,False,False
5661,5661,22027.87116915178,21935.74880838618,22646.11529545903,618.2441263072513,58.97110292906815,False,False
5662,5662,22027.87116915178,21935.74880838618,22453.929455602767,426.05828645098927,58.94161737760362,False,False
5663,5663,22027.87116915178,21935.74880838618,22755.169750351983,727.2985812002025,58.91214656891482,False,False
5664,5664,22027.87116915178,21935.74880838618,23220.36347318974,1192.492304037962,58.88269049563037,False,False
5665,5665,22027.87116915178,21935.74880838618,22629.62922834417,601.7580591923889,58.85324915038256,False,False
5666,5666,22027.87116915178,21935.74880838618,23158.65706473834,1130.785895586565,58.823822525807365,False,False
5667,5667,22027.87116915178,21935.74880838618,23359.51860675352,1331.6474376017431,58.79441061454447,False,False
5668,5668,22027.87116915178,21935.74880838618,22086.02113046729,58.14996131551101,58.7650134092372,False,False
5669,5669,22027.87116915178,21935.74880838618,22506.9356102013,479.0644410495233,58.735630902532584,False,False
5670,5670,22027.87116915178,21935.74880838618,22509.390102362006,481.5189332102291,58.706263087081325,False,False
5671,5671,22027.87116915178,21935.74880838618,22679.393628235302,651.5224590835245,58.67690995553779,False,False
5672,5672,22027.87116915178,21935.74880838618,23321.8608354356,1293.9896662838207,58.64757150056002,False,False
5673,5673,22027.87116915178,21935.74880838618,22313.526698744347,285.6555295925677,58.61824771480975,False,False
5674,5674,22027.87116915178,21935.74880838618,22133.615639298518,105.74447014673805,58.588938590952345,False,False
5675,5675,22027.87116915178,21935.74880838618,22095.071622508884,67.20045335710543,58.559644121656866,False,False
5676,5676,22027.87116915178,21935.74880838618,22983.8786023431,956.0074331913213,58.530364299596044,False,False
5677,5677,22011.71913414915,21935.74880838618,22011.71913414915,-16.152035002628907,58.501099117446245,True,False
5678,5678,22011.71913414915,21935.74880838618,22364.10656791841,352.38743376926254,58.47184856788753,False,False
5679,5679,22011.71913414915,21935.74880838618,23416.388750393708,1404.669616244558,58.44261264360358,False,False
5680,5680,22011.71913414915,21935.74880838618,22733.436123058233,721.7169889090835,58.41339133728179,False,False
5681,5681,22011.71913414915,21935.74880838618,23204.115670504892,1192.3965363557443,58.38418464161315,False,False
5682,5682,21954.719811857503,21935.74880838618,21954.719811857503,-56.99932229164585,58.35499254929235,True,False
5683,5683,21954.719811857503,21935.74880838618,22376.674933449423,421.95512159191964,58.325815053017706,False,False
5684,5684,21954.719811857503,21935.74880838618,22761.227418196017,806.5076063385131,58.2966521454912,False,False
5685,5685,21990.943343934465,21935.74880838618,21990.943343934465,36.22353207696153,58.26750381941846,True,True
5686,5686,21990.943343934465,21935.74880838618,22251.850956912276,260.90761297781285,58.238370067508754,False,False
5687,5687,21990.943343934465,21935.74880838618,23466.94664047632,1476.0032965418548,58.209250882475,False,False
5688,5688,21990.943343934465,21935.74880838618,22991.661076614386,1000.7177326799227,58.18014625703376,False,False
5689,5689,21990.943343934465,21935.74880838618,22231.681165791222,240.73782185675572,58.151056183905254,False,False
5690,5690,21990.943343934465,21935.74880838618,22706.808121067294,715.8647771328297,58.1219806558133,False,False
5691,5691,21990.943343934465,21935.74880838618,22111.86164435133,120.91830041686455,58.0929196654854,False,False
5692,5692,21990.943343934465,21935.74880838618,22841.750890461823,850.8075465273585,58.063873205652655,False,False
5693,5693,21990.943343934465,21935.74880838618,23576.8403205626,1585.8969766281336,58.034841269049835,False,False
5694,5694,21990.943343934465,21935.74880838618,22955.242005228876,964.2986612944098,58.00582384841532,False,False
5695,5695,21990.943343934465,21935.74880838618,22109.93844092442,118.9950969899547,57.97682093649111,False,False
5696,5696,21990.943343934465,21935.74880838618,22787.529006325585,796.5856623911217,57.94783252602287,False,False
5697,5697,21990.943343934465,21935.74880838618,22718.707733817228,727.7643898827637,57.91885860975986,False,False
5698,5698,21990.943343934465,21935.74880838618,23260.604782940503,1269.6614390060374,57.88989918045498,False,False
5699,5699,21990.943343934465,21935.74880838618,22565.932520606228,574.9891766717622,57.860954230864756,False,False
5700,5700,21990.943343934465,21935.74880838618,23160.31524204361,1169.371898109143,57.83202375374933,False,False
5701,5701,21990.943343934465,21935.74880838618,23278.80871531697,1287.8653713825026,57.80310774187246,False,False
5702,5702,21990.943343934465,21935.74880838618,23364.37358748755,1373.4302435530833,57.77420618800153,False,False
5703,5703,21990.943343934465,21935.74880838618,23108.676668956472,1117.7333250220067,57.74531908490753,False,False
5704,5704,21990.943343934465,21935.74880838618,22597.68983278225,606.746488847785,57.71644642536507,False,False
5705,5705,21990.943343934465,21935.74880838618,22494.9077679077,503.96442397323574,57.6875882021524,False,False
5706,5706,21990.943343934465,21935.74880838618,22793.60450775851,802.6611638240481,57.65874440805132,False,False
5707,5707,21990.943343934465,21935.74880838618,22707.05008627775,716.1067423432868,57.629915035847304,False,False
5708,5708,21988.481535124523,21935.74880838618,21988.481535124523,-2.461808809941431,57.60110007832938,True,False
5709,5709,21988.481535124523,21935.74880838618,22092.408892725067,103.92735760054335,57.572299528290216,False,False
5710,5710,21988.481535124523,21935.74880838618,23019.994945363593,1031.5134102390707,57.54351337852608,False,False
5711,5711,21988.481535124523,21935.74880838618,22223.208228464988,234.72669334046606,57.51474162183682,False,False
5712,5712,21988.481535124523,21935.74880838618,22844.71319569579,856.231660571266,57.4859842510259,False,False
5713,5713,21988.481535124523,21935.74880838618,22557.965226847347,569.4836917228254,57.457241258900396,False,False
5714,5714,21988.481535124523,21935.74880838618,22375.03926834248,386.55773321795726,57.428512638270945,False,False
5715,5715,21988.481535124523,21935.74880838618,23274.151436445856,1285.669901321332,57.39979838195181,False,False
5716,5716,21988.481535124523,21935.74880838618,22196.826401001636,208.34486587711206,57.37109848276084,False,False
5717,5717,21988.481535124523,21935.74880838618,22278.170126177993,289.6885910534704,57.34241293351946,False,False
5718,5718,21988.481535124523,21935.74880838618,22359.552312092397,371.0707769678721,57.3137417270527,False,False
5719,5719,21988.481535124523,21935.74880838618,22624.728916866596,636.2473817420706,57.28508485618918,False,False
5720,5720,21988.481535124523,21935.74880838618,22516.67316183314,528.1916267086181,57.25644231376109,False,False
5721,5721,21988.481535124523,21935.74880838618,23015.627960355214,1027.1464252306894,57.22781409260421,False,False
5722,5722,21988.481535124523,21935.74880838618,22554.867377087987,566.3858419634637,57.19920018555791,False,False
5723,5723,21988.481535124523,21935.74880838618,22501.83328962194,513.3517544974151,57.17060058546514,False,False
5724,5724,21988.481535124523,21935.74880838618,22798.274546418732,809.7930112942099,57.14201528517241,False,False
5725,5725,21988.481535124523,21935.74880838618,22731.125548957127,742.6440138326049,57.11344427752982,False,False
5726,5726,21988.481535124523,21935.74880838618,22831.174218575918,842.6926834513939,57.08488755539107,False,False
5727,5727,21988.481535124523,21935.74880838618,22185.356724744004,196.8751896194799,57.056345111613375,False,False
5728,5728,21644.008966234764,21644.008966234764,21644.008966234764,-344.4725688897611,57.02781693905757,True,False
5729,5729,21644.008966234764,21644.008966234764,22690.26057097898,1046.2516047442139,56.99930303058804,False,False
5730,5730,21720.73137036514,21644.008966234764,21720.73137036514,76.72240413037974,56.970803379072755,True,True
5731,5731,21720.73137036514,21644.008966234764,22960.33160896885,1239.6002386037073,56.94231797738322,False,False
5732,5732,21720.73137036514,21644.008966234764,22987.804025593516,1267.0726552283734,56.91384681839453,False,False
5733,5733,21720.73137036514,21644.008966234764,22388.75663869282,668.0252683276763,56.88538989498534,False,False
5734,5734,21720.73137036514,21644.008966234764,22126.01426442675,405.2828940616106,56.856947200037844,False,False
5735,5735,21720.73137036514,21644.008966234764,22004.900463068694,284.1690927035528,56.82851872643783,False,False
5736,5736,21720.73137036514,21644.008966234764,22837.876549757,1117.145179391855,56.80010446707461,False,False
5737,5737,21720.73137036514,21644.008966234764,22644.806720001015,924.0753496358743,56.77170441484108,False,False
5738,5738,21720.73137036514,21644.008966234764,21818.667463163674,97.93609279853362,56.74331856263366,False,False
5739,5739,21720.73137036514,21644.008966234764,22731.740140997175,1011.0087706320323,56.714946903352356,False,False
5740,5740,21720.73137036514,21644.008966234764,22180.900067387658,460.16869702251563,56.68658942990068,False,False
5741,5741,21720.73137036514,21644.008966234764,21749.875754294095,29.14438392895198,56.658246135185735,False,False
5742,5742,21720.73137036514,21644.008966234764,22235.56821074736,514.8368403822155,56.62991701211814,False,False
5743,5743,21720.73137036514,21644.008966234764,22549.941478766777,829.2101084016363,56.60160205361208,False,False
5744,5744,21720.73137036514,21644.008966234764,21911.79416263808,191.06279227294107,56.57330125258528,False,False
5745,5745,21720.73137036514,21644.008966234764,22046.88331423639,326.15194387124836,56.545014601959,False,False
5746,5746,21720.73137036514,21644.008966234764,22970.100187291504,1249.368816926361,56.516742094658014,False,False
5747,5747,21720.73137036514,21644.008966234764,23295.629248010042,1574.8978776449007,56.48848372361069,False,False
5748,5748,21720.73137036514,21644.008966234764,22089.788581090146,369.05721072500455,56.460239481748886,False,False
5749,5749,21645.56015106814,21644.008966234764,21645.56015106814,-75.17121929700193,56.43200936200802,True,False
5750,5750,21662.462458185735,21644.008966234764,21662.462458185735,16.902307117592954,56.40379335732702,True,True
5751,5751,21662.462458185735,21644.008966234764,22380.029125409084,717.566667223351,56.37559146064836,False,False
5752,5752,21662.462458185735,21644.008966234764,21859.893942274088,197.4314840883515,56.34740366491803,False,False
5753,5753,21662.462458185735,21644.008966234764,22431.27333699369,768.8108788079543,56.319229963085576,False,False
5754,5754,21662.462458185735,21644.008966234764,22569.65900522231,907.1965470365776,56.291070348104036,False,False
5755,5755,21662.462458185735,21644.008966234764,22782.023308391977,1119.5608502062412,56.26292481292999,False,False
5756,5756,21662.462458185735,21644.008966234764,22471.56456823874,809.1021100530043,56.234793350523525,False,False
5757,5757,21662.462458185735,21644.008966234764,22384.09052094078,721.6280627550434,56.20667595384827,False,False
