iteration,temperature,current_cmax,best_cmax,candidate_cmax,delta,accepted,accepted_worse
2253,0.012519236374284424,1297,1286,1297,0,True,False
2254,0.012456640192413,1297,1286,1302,5,False,False
2255,0.012394356991450936,1297,1286,1329,32,False,False
2256,0.012332385206493681,1297,1286,1329,32,False,False
2257,0.012270723280461212,1297,1286,1315,18,False,False
2258,0.012209369664058906,1297,1286,1410,113,False,False
2259,0.012148322815738612,1297,1286,1339,42,False,False
2260,0.01208758120165992,1297,1286,1327,30,False,False
2261,0.012027143295651618,1297,1286,1320,23,False,False
2262,0.011967007579173362,1297,1286,1297,0,True,False
2263,0.011907172541277494,1297,1286,1478,181,False,False
2264,0.011847636678571105,1297,1286,1331,34,False,False
2265,0.011788398495178251,1297,1286,1333,36,False,False
2266,0.01172945650270236,1297,1286,1321,24,False,False
2267,0.011670809220188849,1297,1286,1419,122,False,False
2268,0.011612455174087903,1297,1286,1310,13,False,False
2269,0.011554392898217464,1297,1286,1304,7,False,False
2270,0.011496620933726377,1297,1286,1406,109,False,False
2271,0.011439137829057745,1297,1286,1405,108,False,False
2272,0.011381942139912456,1297,1286,1297,0,True,False
2273,0.011325032429212893,1297,1286,1310,13,False,False
2274,0.01126840726706683,1297,1286,1364,67,False,False
2275,0.011212065230731495,1297,1286,1297,0,True,False
2276,0.011156004904577837,1297,1286,1324,27,False,False
2277,0.011100224880054948,1297,1286,1340,43,False,False
2278,0.011044723755654674,1297,1286,1344,47,False,False
2279,0.0109895001368764,1297,1286,1297,0,True,False
2280,0.010934552636192018,1297,1286,1330,33,False,False
2281,0.010879879873011058,1297,1286,1327,30,False,False
2282,0.010825480473646003,1297,1286,1467,170,False,False
2283,0.010771353071277773,1297,1286,1339,42,False,False
2284,0.010717496305921384,1297,1286,1368,71,False,False
2285,0.010663908824391777,1297,1286,1297,0,True,False
2286,0.010610589280269816,1297,1286,1319,22,False,False
2287,0.010557536333868469,1297,1286,1354,57,False,False
2288,0.010504748652199126,1297,1286,1327,30,False,False
2289,0.010452224908938131,1297,1286,1305,8,False,False
2290,0.01039996378439344,1297,1286,1297,0,True,False
2291,0.010347963965471472,1297,1286,1323,26,False,False
2292,0.010296224145644116,1297,1286,1358,61,False,False
2293,0.010244743024915895,1297,1286,1311,14,False,False
2294,0.010193519309791314,1297,1286,1297,0,True,False
2295,0.010142551713242357,1297,1286,1297,0,True,False
2296,0.010091838954676146,1297,1286,1388,91,False,False
2297,0.010041379759902765,1297,1286,1404,107,False,False
2298,0.01,1297,1286,1317,20,False,False
2299,0.01,1297,1286,1297,0,True,False
2300,0.01,1297,1286,1297,0,True,False
2301,0.01,1297,1286,1297,0,True,False
2302,0.01,1297,1286,1331,34,False,False
2303,0.01,1297,1286,1354,57,False,False
2304,0.01,1297,1286,1312,15,False,False
2305,0.01,1297,1286,1297,0,True,False
2306,0.01,1297,1286,1344,47,False,False
2307,0.01,1297,1286,1348,51,False,False
2308,0.01,1297,1286,1297,0,True,False
2309,0.01,1297,1286,1373,76,False,False
2310,0.01,1297,1286,1308,11,False,False
2311,0.01,1297,1286,1362,65,False,False
2312,0.01,1297,1286,1379,82,False,False
2313,0.01,1297,1286,1342,45,False,False
2314,0.01,1297,1286,1365,68,False,False
2315,0.01,1297,1286,1376,79,False,False
2316,0.01,1297,1286,1323,26,False,False
2317,0.01,1297,1286,1332,35,False,False
2318,0.01,1297,1286,1301,4,False,False
2319,0.01,1297,1286,1396,99,False,False
2320,0.01,1297,1286,1355,58,False,False
2321,0.01,1297,1286,1343,46,False,False
2322,0.01,1297,1286,1389,92,False,False
2323,0.01,1297,1286,1343,46,False,False
2324,0.01,1297,1286,1328,31,False,False
2325,0.01,1297,1286,1372,75,False,False
2326,0.01,1297,1286,1372,75,False,False
2327,0.01,1297,1286,1297,0,True,False
2328,0.01,1297,1286,1363,66,False,False
2329,0.01,1297,1286,1355,58,False,False
2330,0.01,1297,1286,1384,87,False,False
2331,0.01,1297,1286,1331,34,False,False
2332,0.01,1297,1286,1394,97,False,False
2333,0.01,1297,1286,1332,35,False,False
2334,0.01,1297,1286,1406,109,False,False
2335,0.01,1297,1286,1384,87,False,False
2336,0.01,1297,1286,1390,93,False,False
2337,0.01,1297,1286,1348,51,False,False
2338,0.01,1297,1286,1337,40,False,False
2339,0.01,1297,1286,1429,132,False,False
2340,0.01,1297,1286,1299,2,False,False
2341,0.01,1297,1286,1322,25,False,False
2342,0.01,1297,1286,1297,0,True,False
2343,0.01,1297,1286,1322,25,False,False
2344,0.01,1297,1286,1297,0,True,False
2345,0.01,1297,1286,1297,0,True,False
2346,0.01,1297,1286,1375,78,False,False
2347,0.01,1297,1286,1397,100,False,False
2348,0.01,1297,1286,1310,13,False,False
2349,0.01,1297,1286,1418,121,False,False
2350,0.01,1297,1286,1302,5,False,False
2351,0.01,1297,1286,1407,110,False,False
2352,0.01,1297,1286,1388,91,False,False
2353,0.01,1297,1286,1397,100,False,False
2354,0.01,1297,1286,1382,85,False,False
2355,0.01,1297,1286,1297,0,True,False
2356,0.01,1297,1286,1316,19,False,False
2357,0.01,1297,1286,1341,44,False,False
2358,0.01,1297,1286,1361,64,False,False
2359,0.01,1297,1286,1337,40,False,False
2360,0.01,1297,1286,1302,5,False,False
2361,0.01,1297,1286,1341,44,False,False
2362,0.01,1297,1286,1344,47,False,False
2363,0.01,1297,1286,1343,46,False,False
2364,0.01,1297,1286,1351,54,False,False
2365,0.01,1297,1286,1297,0,True,False
2366,0.01,1297,1286,1343,46,False,False
2367,0.01,1297,1286,1404,107,False,False
2368,0.01,1297,1286,1325,28,False,False
2369,0.01,1297,1286,1357,60,False,False
2370,0.01,1297,1286,1346,49,False,False
2371,0.01,1297,1286,1297,0,True,False
2372,0.01,1297,1286,1332,35,False,False
2373,0.01,1297,1286,1398,101,False,False
2374,0.01,1297,1286,1314,17,False,False
2375,0.01,1297,1286,1380,83,False,False
2376,0.01,1297,1286,1375,78,False,False
2377,0.01,1297,1286,1346,49,False,False
2378,0.01,1297,1286,1297,0,True,False
2379,0.01,1297,1286,1346,49,False,False
2380,0.01,1297,1286,1348,51,False,False
2381,0.01,1297,1286,1326,29,False,False
2382,0.01,1297,1286,1314,17,False,False
2383,0.01,1297,1286,1358,61,False,False
2384,0.01,1297,1286,1324,27,False,False
2385,0.01,1297,1286,1297,0,True,False
2386,0.01,1297,1286,1387,90,False,False
2387,0.01,1297,1286,1300,3,False,False
2388,0.01,1297,1286,1361,64,False,False
2389,0.01,1297,1286,1401,104,False,False
2390,0.01,1297,1286,1297,0,True,False
2391,0.01,1297,1286,1297,0,True,False
2392,0.01,1297,1286,1406,109,False,False
2393,0.01,1297,1286,1346,49,False,False
2394,0.01,1297,1286,1339,42,False,False
2395,0.01,1297,1286,1297,0,True,False
2396,0.01,1297,1286,1338,41,False,False
2397,0.01,1297,1286,1440,143,False,False
2398,0.01,1297,1286,1382,85,False,False
2399,0.01,1297,1286,1343,46,False,False
2400,0.01,1297,1286,1310,13,False,False
2401,0.01,1297,1286,1336,39,False,False
2402,0.01,1297,1286,1302,5,False,False
2403,0.01,1297,1286,1342,45,False,False
2404,0.01,1297,1286,1297,0,True,False
2405,0.01,1297,1286,1340,43,False,False
2406,0.01,1297,1286,1406,109,False,False
2407,0.01,1297,1286,1311,14,False,False
2408,0.01,1297,1286,1354,57,False,False
2409,0.01,1297,1286,1328,31,False,False
2410,0.01,1297,1286,1297,0,True,False
2411,0.01,1297,1286,1407,110,False,False
2412,0.01,1297,1286,1376,79,False,False
2413,0.01,1297,1286,1379,82,False,False
2414,0.01,1297,1286,1370,73,False,False
2415,0.01,1297,1286,1343,46,False,False
2416,0.01,1297,1286,1306,9,False,False
2417,0.01,1297,1286,1306,9,False,False
2418,0.01,1297,1286,1339,42,False,False
2419,0.01,1297,1286,1344,47,False,False
2420,0.01,1297,1286,1297,0,True,False
2421,0.01,1297,1286,1321,24,False,False
2422,0.01,1297,1286,1348,51,False,False
2423,0.01,1297,1286,1350,53,False,False
2424,0.01,1297,1286,1297,0,True,False
2425,0.01,1297,1286,1317,20,False,False
2426,0.01,1297,1286,1363,66,False,False
2427,0.01,1297,1286,1339,42,False,False
2428,0.01,1297,1286,1405,108,False,False
2429,0.01,1297,1286,1339,42,False,False
2430,0.01,1297,1286,1379,82,False,False
2431,0.01,1297,1286,1379,82,False,False
2432,0.01,1297,1286,1412,115,False,False
2433,0.01,1297,1286,1346,49,False,False
2434,0.01,1297,1286,1347,50,False,False
2435,0.01,1297,1286,1317,20,False,False
2436,0.01,1297,1286,1392,95,False,False
2437,0.01,1297,1286,1343,46,False,False
2438,0.01,1297,1286,1297,0,True,False
2439,0.01,1297,1286,1384,87,False,False
2440,0.01,1297,1286,1297,0,True,False
2441,0.01,1297,1286,1302,5,False,False
2442,0.01,1297,1286,1297,0,True,False
2443,0.01,1297,1286,1315,18,False,False
2444,0.01,1297,1286,1405,108,False,False
2445,0.01,1297,1286,1335,38,False,False
2446,0.01,1297,1286,1407,110,False,False
2447,0.01,1297,1286,1361,64,False,False
2448,0.01,1297,1286,1330,33,False,False
2449,0.01,1297,1286,1378,81,False,False
2450,0.01,1297,1286,1297,0,True,False
2451,0.01,1297,1286,1349,52,False,False
2452,0.01,1297,1286,1297,0,True,False
2453,0.01,1297,1286,1387,90,False,False
2454,0.01,1297,1286,1316,19,False,False
2455,0.01,1297,1286,1321,24,False,False
2456,0.01,1297,1286,1335,38,False,False
2457,0.01,1297,1286,1300,3,False,False
2458,0.01,1297,1286,1421,124,False,False
2459,0.01,1297,1286,1365,68,False,False
2460,0.01,1297,1286,1313,16,False,False
2461,0.01,1297,1286,1313,16,False,False
2462,0.01,1297,1286,1416,119,False,False
2463,0.01,1297,1286,1377,80,False,False
2464,0.01,1297,1286,1297,0,True,False
2465,0.01,1297,1286,1359,62,False,False
2466,0.01,1297,1286,1331,34,False,False
2467,0.01,1297,1286,1301,4,False,False
2468,0.01,1297,1286,1323,26,False,False
2469,0.01,1297,1286,1369,72,False,False
2470,0.01,1297,1286,1347,50,False,False
2471,0.01,1297,1286,1334,37,False,False
2472,0.01,1297,1286,1352,55,False,False
2473,0.01,1297,1286,1302,5,False,False
2474,0.01,1297,1286,1312,15,False,False
2475,0.01,1297,1286,1342,45,False,False
2476,0.01,1297,1286,1369,72,False,False
2477,0.01,1297,1286,1321,24,False,False
2478,0.01,1297,1286,1339,42,False,False
2479,0.01,1297,1286,1357,60,False,False
2480,0.01,1297,1286,1379,82,False,False
2481,0.01,1297,1286,1297,0,True,False
2482,0.01,1297,1286,1343,46,False,False
2483,0.01,1297,1286,1308,11,False,False
2484,0.01,1297,1286,1297,0,True,False
2485,0.01,1297,1286,1297,0,True,False
2486,0.01,1297,1286,1427,130,False,False
2487,0.01,1297,1286,1297,0,True,False
2488,0.01,1297,1286,1297,0,True,False
2489,0.01,1297,1286,1309,12,False,False
2490,0.01,1297,1286,1312,15,False,False
2491,0.01,1297,1286,1358,61,False,False
2492,0.01,1297,1286,1337,40,False,False
2493,0.01,1297,1286,1328,31,False,False
2494,0.01,1297,1286,1352,55,False,False
2495,0.01,1297,1286,1297,0,True,False
2496,0.01,1297,1286,1297,0,True,False
2497,0.01,1297,1286,1330,33,False,False
2498,0.01,1297,1286,1297,0,True,False
2499,0.01,1297,1286,1349,52,False,False
2500,0.01,1297,1286,1323,26,False,False
2501,0.01,1297,1286,1297,0,True,False
2502,0.01,1297,1286,1348,51,False,False
2503,0.01,1297,1286,1375,78,False,False
2504,0.01,1297,1286,1297,0,True,False
2505,0.01,1297,1286,1297,0,True,False
2506,0.01,1297,1286,1381,84,False,False
2507,0.01,1297,1286,1297,0,True,False
2508,0.01,1297,1286,1355,58,False,False
2509,0.01,1297,1286,1297,0,True,False
2510,0.01,1297,1286,1297,0,True,False
2511,0.01,1297,1286,1297,0,True,False
2512,0.01,1297,1286,1297,0,True,False
2513,0.01,1297,1286,1339,42,False,False
2514,0.01,1297,1286,1408,111,False,False
2515,0.01,1297,1286,1297,0,True,False
2516,0.01,1297,1286,1371,74,False,False
2517,0.01,1297,1286,1374,77,False,False
2518,0.01,1297,1286,1365,68,False,False
2519,0.01,1297,1286,1372,75,False,False
2520,0.01,1297,1286,1326,29,False,False
2521,0.01,1297,1286,1331,34,False,False
2522,0.01,1297,1286,1297,0,True,False
2523,0.01,1297,1286,1338,41,False,False
2524,0.01,1297,1286,1320,23,False,False
2525,0.01,1297,1286,1336,39,False,False
2526,0.01,1297,1286,1380,83,False,False
2527,0.01,1297,1286,1300,3,False,False
2528,0.01,1297,1286,1384,87,False,False
2529,0.01,1297,1286,1297,0,True,False
2530,0.01,1297,1286,1297,0,True,False
2531,0.01,1297,1286,1401,104,False,False
2532,0.01,1297,1286,1297,0,True,False
2533,0.01,1297,1286,1318,21,False,False
2534,0.01,1297,1286,1313,16,False,False
2535,0.01,1297,1286,1335,38,False,False
2536,0.01,1297,1286,1387,90,False,False
2537,0.01,1297,1286,1297,0,True,False
2538,0.01,1297,1286,1297,0,True,False
2539,0.01,1297,1286,1379,82,False,False
2540,0.01,1297,1286,1338,41,False,False
2541,0.01,1297,1286,1297,0,True,False
2542,0.01,1297,1286,1297,0,True,False
2543,0.01,1297,1286,1297,0,True,False
2544,0.01,1297,1286,1297,0,True,False
2545,0.01,1297,1286,1316,19,False,False
2546,0.01,1297,1286,1297,0,True,False
2547,0.01,1297,1286,1362,65,False,False
2548,0.01,1297,1286,1436,139,False,False
2549,0.01,1297,1286,1400,103,False,False
2550,0.01,1297,1286,1297,0,True,False
2551,0.01,1297,1286,1359,62,False,False
2552,0.01,1297,1286,1329,32,False,False
2553,0.01,1297,1286,1297,0,True,False
2554,0.01,1297,1286,1297,0,True,False
2555,0.01,1297,1286,1362,65,False,False
2556,0.01,1297,1286,1314,17,False,False
2557,0.01,1297,1286,1297,0,True,False
2558,0.01,1297,1286,1338,41,False,False
2559,0.01,1297,1286,1331,34,False,False
2560,0.01,1297,1286,1322,25,False,False
2561,0.01,1297,1286,1422,125,False,False
2562,0.01,1297,1286,1297,0,True,False
2563,0.01,1297,1286,1336,39,False,False
2564,0.01,1297,1286,1302,5,False,False
2565,0.01,1297,1286,1330,33,False,False
2566,0.01,1297,1286,1320,23,False,False
2567,0.01,1297,1286,1322,25,False,False
2568,0.01,1297,1286,1397,100,False,False
2569,0.01,1297,1286,1330,33,False,False
2570,0.01,1297,1286,1298,1,False,False
2571,0.01,1297,1286,1351,54,False,False
2572,0.01,1297,1286,1297,0,True,False
2573,0.01,1297,1286,1350,53,False,False
2574,0.01,1297,1286,1297,0,True,False
2575,0.01,1297,1286,1297,0,True,False
2576,0.01,1297,1286,1331,34,False,False
2577,0.01,1297,1286,1329,32,False,False
2578,0.01,1297,1286,1297,0,True,False
2579,0.01,1297,1286,1297,0,True,False
2580,0.01,1297,1286,1314,17,False,False
2581,0.01,1297,1286,1416,119,False,False
2582,0.01,1297,1286,1311,14,False,False
2583,0.01,1297,1286,1348,51,False,False
2584,0.01,1297,1286,1329,32,False,False
2585,0.01,1297,1286,1297,0,True,False
2586,0.01,1297,1286,1362,65,False,False
2587,0.01,1297,1286,1311,14,False,False
2588,0.01,1297,1286,1418,121,False,False
2589,0.01,1297,1286,1297,0,True,False
2590,0.01,1297,1286,1298,1,False,False
2591,0.01,1297,1286,1411,114,False,False
2592,0.01,1297,1286,1382,85,False,False
2593,0.01,1297,1286,1341,44,False,False
2594,0.01,1297,1286,1297,0,True,False
2595,0.01,1297,1286,1297,0,True,False
2596,0.01,1297,1286,1362,65,False,False
2597,0.01,1297,1286,1297,0,True,False
2598,0.01,1297,1286,1299,2,False,False
2599,0.01,1297,1286,1327,30,False,False
2600,0.01,1297,1286,1355,58,False,False
2601,0.01,1297,1286,1297,0,True,False
2602,0.01,1297,1286,1416,119,False,False
2603,0.01,1297,1286,1338,41,False,False
2604,0.01,1297,1286,1315,18,False,False
2605,0.01,1297,1286,1297,0,True,False
2606,0.01,1297,1286,1349,52,False,False
2607,0.01,1297,1286,1297,0,True,False
2608,0.01,1297,1286,1380,83,False,False
2609,0.01,1297,1286,1324,27,False,False
2610,0.01,1297,1286,1361,64,False,False
2611,0.01,1297,1286,1324,27,False,False
2612,0.01,1297,1286,1388,91,False,False
2613,0.01,1297,1286,1335,38,False,False
2614,0.01,1297,1286,1344,47,False,False
2615,0.01,1297,1286,1297,0,True,False
2616,0.01,1297,1286,1326,29,False,False
2617,0.01,1297,1286,1297,0,True,False
2618,0.01,1297,1286,1320,23,False,False
2619,0.01,1297,1286,1461,164,False,False
2620,0.01,1297,1286,1306,9,False,False
2621,0.01,1297,1286,1306,9,False,False
2622,0.01,1297,1286,1338,41,False,False
2623,0.01,1297,1286,1358,61,False,False
2624,0.01,1297,1286,1297,0,True,False
2625,0.01,1297,1286,1317,20,False,False
2626,0.01,1297,1286,1297,0,True,False
2627,0.01,1297,1286,1297,0,True,False
2628,0.01,1297,1286,1331,34,False,False
2629,0.01,1297,1286,1297,0,True,False
2630,0.01,1297,1286,1307,10,False,False
2631,0.01,1297,1286,1328,31,False,False
2632,0.01,1297,1286,1368,71,False,False
2633,0.01,1297,1286,1308,11,False,False
2634,0.01,1297,1286,1308,11,False,False
2635,0.01,1297,1286,1330,33,False,False
2636,0.01,1297,1286,1356,59,False,False
2637,0.01,1297,1286,1336,39,False,False
2638,0.01,1297,1286,1297,0,True,False
2639,0.01,1297,1286,1297,0,True,False
2640,0.01,1297,1286,1302,5,False,False
2641,0.01,1297,1286,1297,0,True,False
2642,0.01,1297,1286,1297,0,True,False
2643,0.01,1297,1286,1297,0,True,False
2644,0.01,1297,1286,1331,34,False,False
2645,0.01,1297,1286,1358,61,False,False
2646,0.01,1297,1286,1367,70,False,False
2647,0.01,1297,1286,1313,16,False,False
2648,0.01,1297,1286,1353,56,False,False
2649,0.01,1297,1286,1297,0,True,False
2650,0.01,1297,1286,1319,22,False,False
2651,0.01,1297,1286,1359,62,False,False
2652,0.01,1297,1286,1304,7,False,False
2653,0.01,1297,1286,1312,15,False,False
2654,0.01,1297,1286,1328,31,False,False
2655,0.01,1297,1286,1365,68,False,False
